,ID,Popularity,Duration
What I Like About You,4VRJfWj7cNKivIggXeje8z,36.0,174933.0
Take It or Leave It,7LeIYh4gDj5l8mJ7kNsHIv,40.0,183468.0
Take It or Leave It,7LeIYh4gDj5l8mJ7kNsHIv,40.0,183468.0
Geronimo's Cadillac,5burXYqqO8z0GEnltThZKw,56.0,198493.0
I'm Not Your Toy,4VIXP2wMn59NygHQhjvWRd,42.0,198093.0
You Spin Me Round (Like a Record) - Rip It Up Version,0xPJ7pJgqtGGEuQ4t9SU84,45.0,267093.0
romantics,45CiDBvF0HNtAHXQFfnSzD,42.0,211648.0
Influence,6IFwG4pnVPcpwX4kXFUbsV,44.0,224507.0
Church Of The Poison Mind - Remastered 2002,2DEEMhTiUMvkiHFdXkrKfI,44.0,212146.0
Really don’t like u (feat. Kylie Minogue),3O6l5P4tTtHl3jN1vtrNlo,43.0,225104.0
Metal,7FcLgWXLFyAmDrKXIDNwcF,41.0,212933.0
What Is Love?,6OtN1fosfTrrD6Kpi4hCAt,46.0,221893.0
