,ID,Popularity,Duration
Hello My Old Heart,66MXa8qDIQRtwuxuNtjNCu,59.0,256006.0
Jubilee Line,0F3kMN9OPXr0b5metJq2M1,61.0,186309.0
Your Graduation,7kVoPBSlGghzLoQjODkxGD,58.0,163760.0
She,45h4w81P5iJJTSeR0jJUQ8,61.0,213611.0
THAT BITCH,77o1HdXHm1hLd7Ebe9ygd0,63.0,201101.0
High Enough - RAC Remix,1cxttvflVlYD4QA34tR5Yj,66.0,208866.0
Means Something,5L3FlmnCvJY2SN2jzvUwxL,60.0,144631.0
Just Take My Wallet,2dNKGg5Nn1JNVH1GRd41bp,60.0,79942.0
Ruler of Everything,3vFZheR74pxUkzxqhXTZ2X,59.0,222106.0
like that,6E37j4b44JGpdk297urpKM,65.0,185546.0
Castle,16w8ZGVSjI4TlTLV8VimBY,62.0,277623.0
911,23KVefoON2iEz1dh940quQ,64.0,188386.0
"Hold On (From ""Dear Edward"")",39YmS0tsTXHloxBgU3sYf9,56.0,156826.0
Nancy From Now On,77RNVzAVwqWiZrZuWqMV2i,60.0,234160.0
still feel.,48XkVAagIoQHCsOlJtXUd5,62.0,247786.0
Life Itself,32zkKx35Et6A515oZKxDkD,60.0,281406.0
Pork Soda,5C5gvDZsl6d8bh89URfKHr,59.0,253831.0
Loving Machine,7JEzAlwHhCD2M1cYE6BeqJ,60.0,227000.0
XO,0ZAiqymvbQUZAh9y6ZT3Rm,62.0,159512.0
Sleep Apnea,6XyjwF7CAwuEaW77noJr6I,60.0,146293.0
MINE,51fMzpQpLMmeRP9qpekMRR,61.0,175354.0
sun keeps on shining,5OAEQKfQzIB3X4K7TtviZf,60.0,167200.0
Remember Me,630Ug0XtmhhFvAKo0PNuEI,62.0,199226.0
You Stupid Bitch,65wEZxhPlAERKLcSbTD7qc,61.0,195951.0
Almeda,6IAgarq2wDeYzpsY2Kx0Hw,60.0,236120.0
Georgia,5YTJXAM6j8jEQ5vC8Q67GL,60.0,247306.0
Sweet Tooth,6TCmU4U7Ooqep96bnYx5lH,60.0,246250.0
A Different Age,5iMXCDWA4FxPNcOnq0HrpJ,61.0,412418.0
up again,4wrhAoRQfmv35znEXDip7X,59.0,168902.0
strawberry chainsaw,1hf0PdHw0lnVxq5lfzwjSl,59.0,156008.0
Kiss It Off Me,1Mhf6QIO0UuVr2ZvQPgymt,59.0,269933.0
Mad at Disney,7aGyRfJWtLqgJaZoG9lJhE,67.0,136838.0
God Must Hate Me,21xzFXSL2XkZ2mIzDDAqTK,62.0,149802.0
Hate Yourself,7ijyGfG4NxMBobHgvu4lIM,60.0,213760.0
Cardiac Arrest,6zQyu8L8yUuJkl6LbQ6iKU,57.0,182518.0
The Moon Will Sing,4c0tJe2ENJwrZbn9Bap2qs,60.0,220786.0
Small Talk,5kBYMymc2d3h164QqEHwRL,58.0,198808.0
i can't help it,3F3roWqJPMtmLbPPl93bbR,62.0,177886.0
All Night Longer,1vNn7rVQT6UtEW1NGH53fT,56.0,177093.0
So Good,0ZpHuEhi1CvOJgrqOSy8mv,61.0,146273.0
West Coast Love,4NFD9ea0uH0MtoC30yNYE1,62.0,215386.0
Heat Waves,079PFLspx3v7DOXgp0r6ur,1.0,238805.0
Better Not (with Wafia),7n1940b6kHcaEewFSZXnXa,60.0,222865.0
all my ghosts,46BHP7nFOrGQPLW8mCxzZr,60.0,197032.0
Smoke Signals,5w52BJAqGkV1ewaCVLmjhi,61.0,324773.0
PPP,5JyJsAZyLTD7W5oWLeB0JK,58.0,368546.0
Trigger Of Love,3soKdLpgZNCtYLRsnwxwfB,61.0,170023.0
Dissolve,7pBrj5rt4SSxXwFKOyZfHR,62.0,224660.0
Daft Pretty Boys,41d2Q6DHcM20OdzynkRtvf,57.0,187013.0
at least i'm pretty,69BSm4vFLLo4L8nUulybMc,63.0,106800.0
I Was Born To Love You,3PG6V5yuFfo4APiovOQoRv,64.0,265843.0
Fly Out West,0ASIqnVJvN1GmH1xEBdf2a,60.0,174211.0
Hurts Me Too,0uphGVj1uIticJK6gb2WnO,58.0,201120.0
Morning,54Yappwod1fELR5zb2gDBn,59.0,206080.0
The Fall,54ceIU2idlglv0XlYJNe2a,62.0,184497.0
I Love My Boyfriend,6Sb49DdwbBrVEEtG8OGpGT,62.0,246777.0
Feel It All Around,4V0x90QcMh4ZxwHzEWOdtK,59.0,192080.0
The Moon Song,3s9eWdn8IymCPvVLcKpjww,61.0,141040.0
Angel With A Shotgun,49rpdsNYJirTTf6p6mMvag,58.0,221386.0
Halcyon Age,7C5pKQBh9xr7kCsBT6Y2n8,61.0,193379.0
Hey Jealousy,4o7ZPI2fmEi3piRe0Hrfpy,61.0,236626.0
Prayer in C - Robin Schulz Radio Edit,5fnA9mkIfScSqHIpeDyvck,70.0,189413.0
Freak (feat. REI AMI),5jkbw3FDS3bSSb4oLKYbjf,64.0,194000.0
Everything To Everyone (Intro),21Uc575UbMARrDbyOYG4w8,61.0,68261.0
Brand New,07m8PuXxxv5J4qPEDq6ZkK,59.0,243933.0
Alright,5xC8uOesnn0udeXAYlAnoY,68.0,180880.0
Don't Take The Money,3ySU5vwQB33iGulwcUL9qQ,59.0,215546.0
What Would I Do Without You,11TK5KLtLZUdKr1C549bAw,62.0,172213.0
Moves,6TT7B4MigCJCc0tqKYEpZC,60.0,193031.0
feel something,7JDWhC422Gtk1Bq0mL3OTC,65.0,180161.0
Without Me (with Juice WRLD),6Zc5f20q7sOe1IC1c1jQvZ,63.0,228816.0
Possibility,39Odj4vLKRarATkCA31gaW,60.0,306440.0
reckless driving,5GpEHUNI0T7L7H3DnAaBXh,60.0,189247.0
Over,1DOgkaR5Gqa8JtPEIbQORC,64.0,205275.0
Eleven Weeks,0jx2hPIzs7bNveWHU2Ohzu,62.0,185682.0
Cherry-coloured Funk,37pKTyMwalomKCZjxTc2QZ,63.0,192466.0
Sweet Symphony (with Chris Stapleton),78HpdJlNoppURkMmE0dogS,60.0,228076.0
Too Close,7M6KOBCfPzWqbkiaXnm7bd,61.0,170575.0
Halloween,7AkPusgKsrTqbOcTTbRnFr,62.0,154773.0
Better in the Dark,3MUkijIqsNm4XIq3EerPpt,59.0,155500.0
WISH ME LUCK,3jOguPISqOdYbXW3AEfaIi,61.0,203033.0
2AM,39OJhQWyBJteRK1elY7VJA,60.0,153697.0
"10,000 Emerald Pools",2pA4ip3VIEVcIa3qE02oAX,60.0,174693.0
Hush - Still Woozy Remix,4dGuRldChjvboZktprNJFM,59.0,182346.0
The Blonde,72cGBEqu7RitIOoACXYjfR,61.0,227760.0
1234,2CzWeyC9zlDpIOZPUUKrBW,56.0,183666.0
Lights - Sped Up Version,4TZ2Ub8bZh4LTs06eANDXa,71.0,190053.0
Don't Let Me,5Vnny8AlKRnPZ3wQNouf2T,61.0,183850.0
Stuck on u,1nWplg2wIdoaajVFRaHzlf,63.0,80065.0
South,64TjzuxG5PJ7payjphrOC0,56.0,231468.0
Moon,3jJNg3l3NoZwQKESfr04VS,60.0,179930.0
Souvenir,21JL0gpeAYgbSUmzhgSPJz,61.0,212467.0
overwhelmed - Chri$tian Gate$ remix,4Kh6cq3XgOGUK9yXQu7RTq,63.0,134482.0
War Of Hearts,4R8BdwRidxAWaYyFNU00P1,67.0,226216.0
Colors,1TnUURhehaoMWKAqQtirm6,64.0,249499.0
Stacy,07ZQLYn9x4x3L3vxStc1zr,59.0,168986.0
"Archie, Marry Me",0KVWVuutF9Dn8li4HdyAeU,58.0,196560.0
These Days,4gZDCOFuLCxCRWNhSEcOtJ,62.0,202626.0
What Can I Do,3H5Bg4ij1nbEmMmzDnZYri,61.0,167689.0
Forget About You (Intimate),16BMKSNU69eW0y1Q0vWvwa,67.0,100739.0
I Threw Glass at My Friend's Eyes and Now I'm on Probation,2NBxGmbCTLArOiMyWEWsPE,60.0,157440.0
Disco Man,0T7aTl1t15HKHfwep4nANV,60.0,192000.0
Touch-Tone Telephone,1tmRlF5pFo8G5OfJYUjWrR,61.0,282732.0
Apple Cider,5xA5MggKc3aQxuOzNzPUWB,61.0,178918.0
Blue Hair,39sDitIeCMrVX2QyXHY46t,61.0,217000.0
Crush,2y7JqO7Jc7ErdOmxpvifRF,60.0,266666.0
Loverboy,3XCpEFU4uXsBq5WmVQQKC9,61.0,73235.0
S.L.U.T.,6h3lMAmmpQDFqoHk9F99IR,63.0,179146.0
Yellow,36Owb6DDJbBFXi86x3X61z,62.0,134442.0
Power,4Odf0RrvrQ5owX8JTKRQmL,1.0,191786.0
AOK,1v3Ozpbcx2B926aVW0UuXk,60.0,173640.0
"Love Me Like You Do - From ""Fifty Shades Of Grey""",1lAADMXqN5ixskGxp3rXjB,1.0,253279.0
American Money,4AewKenHXKBt643p473xCk,62.0,260986.0
Spirits,1VyiUi0mRnSKgtHa5dBoUd,68.0,203653.0
My Heart Is Buried In Venice,02H1K5Cw9Ar89b35XwSEw6,61.0,184866.0
EVERYTHING,3QjI2bkcaQalyd1k0qvmYj,57.0,293000.0
how deep?,0VcWp30A3hSJrPjdDEHeNE,66.0,154506.0
Come Around,2zkhW5YaOPPaPgNWXmjTjF,60.0,166695.0
Lost In The Light,6IBpFG2LU2udYofIuROp3w,63.0,236720.0
Motion Sickness,25Syi9wnfn6ZGAmiOBypPq,61.0,229760.0
Seventeen,4gsR34XSIE2fUY4odwZqym,60.0,225666.0
I Hope to Be Around (Live),1EOC47ETkQCedpxemcJpal,61.0,226363.0
Should've Been Me,5FQ9NDyx3KZXhovWWq4Gxo,62.0,191774.0
Past Lives,1Dr5JexwA15wmKe7Y7maA9,63.0,274320.0
Stay Next To Me (with Chelsea Cutler),7kTlHVCARylJAqm40yVoWE,60.0,206045.0
She Needs Him,1NjzNt18LlNTuJYErYGvbQ,60.0,314390.0
Puppy Princess,7dyi7AorhfCTJvGFjXwpyU,61.0,255733.0
Pink in the Night,51vArgRF64yIWk3JIcRITo,62.0,136667.0
Nice Boys,6uuBSo3wXnosEWVXRzZDTf,61.0,180800.0
This Must Be The Place,6PuoZT4kgw5DrUEdnQ6e01,59.0,219260.0
Going In,51Zo4yemKVPqpmRxOZfYiX,62.0,161324.0
When the Sun Hits,0oxYB9GoOIDrdzniNdKC44,63.0,285906.0
Flux,6i51Eaz43WlnsH1G2ZyKjm,1.0,230973.0
Class of 2013,39bPZbBmJfBgNJUtbOua0D,62.0,109824.0
Sunny day,12UQIJePnGeLmpVReYpG2w,62.0,160493.0
Stalker's Tango,51HiWFC8v4oJNClRYbzpGl,62.0,175000.0
ICU,0Jm0RTOlF7DsbQ689QclaF,61.0,190093.0
Here It Goes Again,1pHP4JeQV9wDx87D6qH9hD,63.0,179813.0
Short Skirt / Long Jacket,3OOFEF20WqtsUPcRbPY3L7,61.0,204133.0
Without a Light,1CYBnHYYbOAsuDCGa0zrw0,62.0,142200.0
complex (demo),1ovZe7upcqycTuPFfOg6kB,64.0,256107.0
Backpack,7HUZWpelDfnkOc5PkDD8Sp,53.0,177093.0
Killer Whale,3My7lwGD0D1SvJ2JzSipUN,61.0,147939.0
That's Where I Am,49EXOlUTFBGdI098L6SXDh,59.0,252760.0
Fool,7asyVbwQE7IbA3x2be7bdI,61.0,233785.0
"Oh Yeah, You Gonna Cry?",79uzBl8P29fWo3doFgjCK0,63.0,169642.0
Curl up & Die,0mDn9q0XZBVI3xICivkTY1,61.0,202022.0
Two Weeks in December,3DlDocuWwiY9SWHZRLs6UB,61.0,55903.0
Wildflower,24bzJwjGBWtGCs7xKIKQsB,58.0,219453.0
Nightmare,340UVheS8z3ncW9TTUhAbc,63.0,231998.0
Lost in My Mind,3n263SWk3jGYfGMxHIRukn,58.0,259120.0
Mother Nature's Bitch,3vy3ld7my2hDUTv4u7KIJR,64.0,93737.0
Now Or Never,7i2DJ88J7jQ8K7zqFX2fW8,62.0,214801.0
Cupid,2t7RNUa8I8fbZAEAmZOkBl,63.0,220245.0
I Don't Know You,4cJOLN346rtOty3UPACsao,61.0,209449.0
PS5 (with TOMORROW X TOGETHER & Alan Walker),7xNCacksfUkYXsXuSW4vNF,71.0,152214.0
To the Mountains,4jLxibvYRtzEAiTDvbL9fO,61.0,193800.0
All For Us,76YSWx6L6FNsuaP6GWBb8P,66.0,191710.0
Saw You In A Dream,0U3u0HdRQjD8mAMYBak4Ok,57.0,208280.0
Sweet Hibiscus Tea,4xoRJ2BJWRo5kFoEu4BpvC,60.0,145300.0
Not Another Rockstar,43pulC9QdGwabXUtVHYnjY,65.0,149053.0
"Dream, Ivory",6Hzle86uYcpy3QkcCmMKgE,62.0,188265.0
Cigarette Ahegao,67VxWciiaYZYy3NTlyCtp7,60.0,183992.0
I Met Sarah in the Bathroom,0mr8FAnN9X70p5KRUwMIJx,65.0,121374.0
Bends,7neXef29cogkuASB5rTafo,61.0,155984.0
Once More to See You,3NE5nGm06kB8QQbQqJaOke,63.0,180999.0
Malibu 1992,0nMqu5vN44GNv8UOQxmBJK,59.0,341200.0
Meant to Be Yours,6YYeBYEpkiR84eCDNPBDoF,63.0,205826.0
It Almost Worked,4NUhcsz9E1LrBe8nXLZqzp,61.0,152000.0
In the Aeroplane Over the Sea,5rfT032kGmLvbxZzfHlu5D,61.0,202346.0
Tears Over Beers,7hPLPHeKbwJrsuDHv4BCTA,62.0,168750.0
Turn the Lights Off,3xpdefOloYCBXd3UR6MVyM,61.0,176626.0
Why Didn't You Stop Me?,2nifujUVU1XyhTSHI2kQ8g,63.0,141978.0
Be Sweet,0dpyzcT3RMNNSd2xKBf35I,60.0,195370.0
Crush,78sdhV2qA9aFFzwhPdEQh5,62.0,204317.0
Harness Your Hopes - B-side,4vsoWZcvtvSsE0OiVvDDvX,63.0,206946.0
The Bug Collector,5nVE45ithgyVocZp5XLAk6,62.0,228459.0
japan,0H7Wdgn1C7vFy4z0o2kBUZ,62.0,174935.0
John Redcorn,5ibTi2YwtvbB1bTOv2I93d,63.0,187893.0
Change,6dXs0lM3BhWnsyqtuWFOYl,58.0,124333.0
Dream Sweet in Sea Major,3RznzRnsl8mzP63l4AF2M7,60.0,420012.0
Amsterdam,7iQmjnDXYngWGsbjVnDc1U,63.0,198640.0
Bust,1rpB8t6WVWB3NmFc6BfJfn,62.0,91989.0
Ghost,7CHMY5TN1e8oqDnRwwJR61,60.0,185142.0
Watch Your Mouth,4DHLopEsKDwQBgucGKJuzj,59.0,271176.0
Australia,47TQjzeG4KI0XWWb0wkbri,62.0,236711.0
Yam Yam,7kyiHjkFdmHcYcIJtFAdaF,62.0,216038.0
Choice,57YgVR1hxgSVPMhI3ckK92,63.0,39591.0
"Dance, Baby!",5EV4bGHxVN0kHpcAFvgnTt,63.0,198000.0
Each Time You Fall In Love,6YbqjyoqQx9p13IndkOzeP,61.0,290160.0
Raspberry,1F5A4LpF8ylUVtPoMAvNvn,60.0,196026.0
Jobless Monday,3ngZf8e29zHlW4gNMQb6IR,63.0,126746.0
It's The End Of The World As We Know It (And I Feel Fine),2oSpQ7QtIKTNFfA08Cy0ku,65.0,246933.0
Give Up Baby Go,6DIMM15oo3kxnCuVypaYGy,61.0,257006.0
I / Me / Myself,1lqj3wgPj8gHCdq46hUjvr,62.0,291715.0
Passion,3yydZof4pq6N4zeyTzLwQk,62.0,132746.0
summer depression,3SEZEyvEALlomED5xFeqOs,64.0,151693.0
All That You Need,1NMrpAp4982pekIUBrTssQ,55.0,174386.0
Précis,3s9YtjSkxeeriM92mASyoO,63.0,74143.0
Your Sister Was Right,5BNAzE37hmpyCx0hyrgDqJ,64.0,152072.0
Everything Black,3UEnF6y5tyHVtMzldS3svp,69.0,228979.0
Soul Meets Body,5yc59J3MR3tVDPTOgwgRI5,57.0,229413.0
Let Me Down (with Chelsea Cutler),0ulm3WgGZsMAgwwv0Zg00W,60.0,149727.0
Too Late (with AJR),1FNpMhXQtpIfN0BXwEvIWS,58.0,175760.0
Pancakes for Dinner,1WThEmIxSyaqG6fVsyCmcL,62.0,235035.0
Like A Saviour,5aNjxmDikP3zGMHfO9dop5,66.0,220403.0
"Flightless Bird, American Mouth",1fEGtTZjrjJW8eUeewnNJR,65.0,241917.0
Love Affair,4ZaRg5Sf4TKr0YcFRLh7QJ,64.0,190960.0
Your New Boyfriend,4vLBnQtece15fFhqWxZvJP,64.0,239667.0
Sexy Villain,27sBcXtgTBSJRdUxei1a7J,60.0,188500.0
End of Beginning,3qhlB30KknSejmIvZZLjOD,61.0,159245.0
Snowbank Blues,3SsGrCb1eaSpGhRDqPaTln,60.0,197746.0
i'll die anyway.,14tud1FLjpHMYHpD2c7NbO,64.0,192612.0
Heartbeats,5YqpHuXpFjDVZ7tY1ClFll,59.0,161680.0
Heavy Heart,1AW3Kj7OuOv9o6YxwcpvzM,62.0,105486.0
August,0elCmyfISzkP5tAYTVuYjS,59.0,261734.0
Your Best American Girl,7g5qe8VITjr13RIe8uM2p6,63.0,212183.0
Graveyard,2ufmtcIFdFpuUYBPXK5f67,64.0,181805.0
Somewhere in the Universe,2sLAKUdiwa7Ik8XY2ow3DE,64.0,100465.0
Simulation Swarm,2FwDApgXk91kXvqy2oB7dz,62.0,252733.0
Record Player (with AJR),4jYt1pQqg2mIZmY4FWCZEM,61.0,149538.0
4am,75enpZYDT6k0PNKu6SJ4W5,64.0,110861.0
Strawberry Sunscreen,6Xve7pWqzW6CQV8mlXzpBe,62.0,129000.0
Good Either Way (with Adrian Cota),6L3edcpIILOq2wiPWnvlnL,55.0,161120.0
Tommy's Party,5OuJTtNve7FxUX82eEBupN,62.0,361760.0
Taunt,7sYMyRZ4bMyuIY5N3vbA6q,63.0,133000.0
Pierre,31c1V9xUONZYk78NE4Id8D,59.0,202746.0
All My Friends (feat. Tinashe & Chance the Rapper),6TaqooOXAEcijL6G1AWS2K,67.0,229746.0
Marcel,5u9cuDcYdOpSRB7fAYXXdp,61.0,187571.0
Me & My Dog,74uoN2UfgdUAzwVeFaRUE2,61.0,206465.0
I Wanna Get Better,1BwhFXqoIsePt21WyWIttb,60.0,204520.0
Youth,1LPGwuFgIzbJoShfDdw7MY,63.0,230693.0
Young Blood,25nzKGDiua1lE9Qo5V19GL,64.0,246600.0
Down the Line,05ZUxHiGT7VR6ShJjhwJxn,62.0,158474.0
Hey Kids,5poS8LyxohSACjuIZ61EyS,64.0,233374.0
Punisher,5LJ4ig9cMvjui3li1mrNRl,63.0,189622.0
Muzzle,5SQX4pwdAOTsoAmLO6RqZY,64.0,65573.0
Why Do You Talk To Me?,5F8iUzT8P0OChwjo6GxEkr,56.0,173573.0
Rule #4 - Fish in a Birdcage,3CwIYemTONwWpSZwMAmlu7,62.0,181000.0
Saint Bernard,3JPnVN4wYlmQnuD7OgDx88,61.0,103343.0
.,4r1AqGpB9YrXV2ivcrqfJY,65.0,166240.0
Common (with Big Sean),4DfEx6Gt5Hz3wLLl7KGVL0,56.0,159320.0
Mykonos,2s7pyee9w04uQy3cNKzey9,61.0,275306.0
Way It Goes,6CES1554HcWMIVroJfmmBm,58.0,245456.0
Don't Tell My Mom,1Ip2m42GTwiaG20hW7dtuZ,63.0,189287.0
Sex Sells,5hNLVoNAD4OTWKeGFUDXwc,64.0,246124.0
You Are the Best Thing,1jyddn36UN4tVsJGtaJfem,62.0,231840.0
moon and back,4228YpK0ZZuY4CZzBDVi3q,64.0,148298.0
Habit,4BsLwvaJOTOHDNg7xMpvrL,62.0,153871.0
SUPERMODEL,63WuQOXohQIxOxIFA2K7bR,74.0,148064.0
touch tank,1S3ZeV4CEdqbzBYwu0pxE7,62.0,179133.0
Like or Like Like,1OrD9RkuBnoNrrURFap9wi,59.0,158653.0
Touch,3A1kkAIXl4IPxeJRCCF4Bc,62.0,292853.0
Campus,1eNrlXlW7Cj1QB1YUcZmpb,60.0,176466.0
i'm not okay,1fiSki9Yy5lekUUpV4mByo,65.0,145189.0
overwhelmed,5jjZikDrEd0by1o7V3fO4y,65.0,159293.0
Hate Me,15og0pCEcTFWEXOFKdcJlU,66.0,188066.0
"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",5ZkAx8zjLiSs1nMmBwJoZS,63.0,218093.0
Animal,2RZWiishrE4Tygv9R7zuZe,64.0,160518.0
space girl,7FjIYiD53wxlQmzTT6Wdpf,63.0,231440.0
Louise,263KsGZODTZouh3RFGNaLX,64.0,194453.0
The Cult of Dionysus,08KTQSs3ickNki7FFTb6fY,63.0,187385.0
Being Me,4lRiJUqNrhlHJzlGOlg7l2,57.0,134653.0
Light On,6UnCGAEmrbGIOSmGRZQ1M2,62.0,233880.0
"Goodbye, My Danish Sweetheart",5aBGhgBAQui7ESYNH0zFJB,63.0,137024.0
Serotonin,7tLTxOJY6cjQz4aJYMs8Nu,64.0,182426.0
So Hot You're Hurting My Feelings,5B6Kjha6RRIMWGN7zGsAaT,63.0,183861.0
Romeo & Juliet,1VyA8mbSyXOdJx2lguR8Uu,63.0,166137.0
The Lows,3cBpzG7DTbm5w85KfuJUo7,62.0,170160.0
Softly,4PvbbMYL4fkToni5BLaYRb,63.0,185306.0
Lemon Boy,3Yvk0ZLxMlt6ioasvdN6vB,64.0,272902.0
I Met Sarah in the Bathroom,3yXoqAiLWYQi5oNJN2MA4l,67.0,121374.0
Let Me Down (with Chelsea Cutler),2Tqvu6la5srS2Fz3pID1EB,57.0,149733.0
Silk Chiffon,5ECxiK4Vigo1yRRmAoZc1f,62.0,206586.0
FOMO (Don't Do Cool Shit),2fcDYJrvdfMriHD2zGiHcX,57.0,157786.0
Tattoos,4JbUI6AoGibHGsHN77aSws,64.0,173026.0
hate to be lame,26MJjeJ0NSOQDKeZzrEFMl,65.0,156798.0
Thinking 'Bout Love,0YHH3qK8Ntqxcc2GFkRrPh,65.0,184200.0
Andromeda,51EMSRpNm9Rg5rGViVCczv,64.0,280186.0
Off My Mind,7n6QMW76A5qgfn0Mb4aL7i,61.0,213855.0
Roddy,5hS8s1Vf4CeSRBT1bTWa39,62.0,252987.0
don't miss me,5MG69A9XyXDbBbeOxdR3Tl,63.0,123949.0
Courtside,5TzpCPx20n4hELdE9Vw6ZQ,65.0,146483.0
Black Porsche,3rbfZdWHHxfg7efFP5zvHF,57.0,186346.0
golden hour - Ruel Remix,5SxZtc0xXmrXcXaoUIQskY,67.0,209021.0
Butch 4 Butch,1ztwML7G0PytrYEUE0XTa1,63.0,178318.0
Myth,2NfxtzCIrpCmJX5Z2KMdD5,61.0,258653.0
The Red Means I Love You,3FD23QWCO0aP7fzKXHCDE8,65.0,233979.0
Graceland Too,1WCjhRs2WBgyeGaybCX2Po,63.0,236350.0
It's a Beautiful Day (Reprise),2lujnKdLiRVjcueFs648AW,72.0,162985.0
Rollercoaster,5L95vS64rG1YMIFm1hLjyZ,62.0,188866.0
Cologne,1NaDK3atogQEn9glK5fYuy,64.0,164690.0
Night Shift,1yYlpGuBiRRf33e1gY61bN,62.0,391829.0
no way !,3IwadYiQKN7O51JgIH9PBC,64.0,166458.0
GOSSIP (feat. Tom Morello),44Xyja7xYPlVC6v2CeweSi,74.0,168280.0
sail away,6G8xvLFNkXy3HM5EbQI6c8,67.0,179000.0
golden hour - Version Française,6Y9HP2CDrCISKcvAqY0fBo,55.0,139360.0
Alaska,4HfLQJtVT1KiX1eVedDyTm,63.0,188000.0
Last Words of a Shooting Star,7gn3NdQez9Pwbqak4gspz5,64.0,164226.0
Fear,4rHfpAN2CK3H6eRWd7j7E0,64.0,216539.0
Renegade,73W5aXorr5vxrySFcoZqIN,65.0,254466.0
Shampoo Bottles,2INUkDPCO1eQlOFmIN5VAC,62.0,224266.0
This December,3gjRRs7gmh3Euynu1cau1d,64.0,181920.0
Perfume,7ITzf6TxMKnUwgXfNRfMxI,65.0,207009.0
Strawberry Blond,1EO9dn7V0ufwPHJngZThO5,64.0,114277.0
You're All I Want,0EUw3ZK8Ti14t6R6FOP8Ty,63.0,264453.0
Krystal,5JJPfHpByZ66XsEyCNVi2p,65.0,220244.0
First Day of My Life,0eBryM7ePQH3Klt3jz8xZd,65.0,188877.0
Sunkissed,34RmzDXMv0ELSQTK4pNvX3,64.0,126464.0
Buttercup,6iCJCZqDJjmBxt07Oid6FI,59.0,226610.0
Falling In Love,4m1jesCFX1gQtIRFirfwCW,63.0,245840.0
HandClap,4qRaZYiaOsSvWC7VgcxrI0,62.0,193253.0
The Lows,2UdbN109XCUQO83jLIHUPr,59.0,170160.0
Ohio Is For Lovers,23DHUWJ7iEieNPMPKvjzBV,62.0,244480.0
Such Great Heights - Remastered,4G21jWo0Cm6lOIUNnZ2mUI,62.0,266506.0
this is what heartbreak feels like,66Ae3p10Em3KdTaM787Ptx,66.0,157636.0
Honeybee,5CalS8Gn69OOrR9aiw0ZO9,62.0,196055.0
Flight Risk,0kAsY8KaG5sM6uwAEt3qyg,68.0,59026.0
People I Don't Like,5srKMwXoeyrRnyTnNbpgIW,65.0,142765.0
John Wayne,5IonbH68pmDKBwcKlyswmR,62.0,258013.0
Speak Too Soon,0AUURXuRvLPKEH6KaJZSXy,64.0,173604.0
Someone To You,14BH4qO7pgCmIe6mgLKOK3,69.0,219800.0
Valentina,2ax9yh9o3eJWbJZbF8tDvj,64.0,128639.0
Honey Hold Me,69XWcpV2x4YZWaCvstSRlK,64.0,181454.0
Funeral,3rJDsZjIaCfJQSqRUvl0BM,65.0,232373.0
haunt me (x 3),1QUMpZT7HG6sO3RiBu1LAJ,65.0,165671.0
"Wish on an Eyelash, Pt. 2",10yYDp1Lnac8zEIYiCk1sp,64.0,189890.0
Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4,71.0,181466.0
SUPERBLOOM,2HvtedoEeymVWrBPyAMNwZ,63.0,213546.0
Nothing Even Matters,1pJsmr01tzKnFfjeCvzcdc,64.0,219130.0
Everyone Adores You (at least I do),6klFWv2xDGeTDoiKTtx4hg,65.0,203133.0
Take A Slice,37adYGaYaAWTGhBaOzX4Fh,64.0,229717.0
life got crazy,5NXthnJecYXjt7sTEWETTY,64.0,138928.0
A Burning Hill,6gz3orrUlKresI8GShSkdq,65.0,109627.0
Morning Sex,2fGRJzoiYJYAzlQAyBONMb,63.0,175312.0
dumb dumb - sped up,2pJmSaPh5lMe4npn0Z6m8A,68.0,102663.0
Scott Street,21uFPefbgeR3QLVJWATlrr,70.0,305000.0
$10,3koAwrM1RO0TGMeQJ3qt9J,64.0,89508.0
Brand New City,47k7FCxk7ylTwKCnJ3QTVc,65.0,132773.0
Feel Better,0mfHN9LcAPidSI3JCPqYml,64.0,252630.0
Hello?,7qwt4xUIqQWCu1DJf96g2k,64.0,135016.0
Hasta la Raíz,3lGMtkONrZdJ8kTCg6KIFf,76.0,221800.0
Oncle Jazz,204t5SErksNRHRhU52g5JF,65.0,57876.0
Baby Hotline,1R8kvV2AgNPCA2Pp4Im1Ao,66.0,291317.0
Harvey,1zFbBrZmJr1Z49HYe84dBg,63.0,211165.0
Bartender,3nAz0OCzeiGbUudc8kXKar,59.0,176813.0
Lucy,5RxpYHVbGJPOvSEATQyg9P,64.0,142500.0
How - demo,2lO8mP1QvI7RizGcBYQ7Mx,64.0,127040.0
j's lullaby (darlin' i'd wait for you),7LNm1oWd6PniO9wRYpNY5o,65.0,290132.0
Potential Breakup Song,11dxtPJKR4E0wlSr0A0t47,63.0,219773.0
I Mean It (feat. Remo),6jmTHeoWvBaSrwWttr8Xvu,66.0,236480.0
GOSSIP (feat. Tom Morello),4GvPlSOKfN7aXEuGW8zKUx,75.0,168280.0
Daylight,57i3M29DWoo7RDk0Tf0LZG,63.0,171333.0
The Bidding,0HBrtXJohbIW4IhPZ50GmH,66.0,160613.0
Intro,5VfEuwErhx6X4eaPbyBfyu,61.0,127920.0
could you love me while i hate myself,7uo2L5FAja3pWIBa3HJVeC,71.0,60333.0
broken,6XcfKZvJio9Z0fQy11GnNX,65.0,204878.0
